document_id,RawText,clean_text
6626,"RT @GamersTrans: OK, THIS IS EXTREMELY URGENT.
‼️‼️
ONLY 48 HOURS TO REACH THE GOAL. IT CAN REACH IF YOU DON'T IGNORE IT.

SPREAD AND DONAT…",gamerstran ok thi is extrem urgent onli hour to reach the goal it can reach if you don t ignor it spread and donat
6627,@SophiaLamar1 Because they didn't have the balls to go through South Central. Few people protesting these racists anywhere here in ABQ. Fuck them. #BlackLivesMatter https://t.co/66MaMiFjPx,sophialamar becaus ball go south central few peopl protest racist anywher abq fuck blacklivesmatt http co mamifjpx
6628,"RT @RevDocBrenda: Tom is the 10th anniversary of Trayvon Martin's death. Trayvon's mom, Sybrina Fulton shares her thoughts on loss, activis…",revdocbrenda tom th anniversari trayvon martin death trayvon mom sybrina fulton share thought loss activi
6629,"RT @GamersTrans: Please do not ignore this topic.

Thread of black trans people who urgently need help. ⚠️⚠️⚠️

#TransCrowdFund #BlackHisto…",gamerstran plea ignor topic thread black tran peopl urgent need help transcrowdfund blackhisto
6630,@BurqueRudeBoy Sick of this shit. Hopefully there's folks counter-protesting these racists. #BlackLivesMatter https://t.co/cVVQwyfAz7,burquerudeboy sick shit hope folk counter protest racist blacklivesmatt http co cvvqwyfaz
6631,"RT @xannova: #BlackScientist_Series Gift Mehlana #Chemistry Working to develop new technologies to ‘recycle’ carbon dioxide, capturing &amp; tr…",xannova blackscientist seri gift mehlana chemistri work develop new technolog recycl carbon dioxid captur amp tr
6632,"In celebration of #BHM, we are spotlighting Black businesses and Black voices with our favourite local places and creatives 🖤🖤🖤

Here is our #BlackOwned business list for #YEG and #YYC. Please #SHARE &amp; #SUPPORT. 

#BlackLivesMatter #ShopLocal #Edmonton #Calgary #Alberta https://t.co/qiWfHBr3pi",in celebr bhm spotlight black busi black voic favourit local place creativ here blackown busi list yeg yyc plea share amp suppo blacklivesmatt shoploc edmonton calgari alberta http co qiwfhbrpi
6633,"I hear alot about #WarCrimes in #Ukraine, even now #whites still have more #privileges that #poc in the #USA &amp; around the world. #Ukrainian lives can't matter until black lives do. #BLM #BlackLivesMatter #Ukraine #RussiaUkraineWar #Russians #racism #WhiteSupremacy #TakeAction https://t.co/sUu3MkbVH3",i hear alot warcrim ukrain even white still privileg poc usa amp around world ukrainian live matter black live blm blacklivesmatt ukrain russiaukrainewar russian racism whitesupremaci takeact http co suumkbvh
6634,"RT @redz041: Oooh Wow!! Praise God!!
#BlackLivesMatter #BlackHistoryNow",redz oooh wow prais god blacklivesmatt blackhistorynow
6635,@NewsHour #BlackLivesMatter for real.,newshour blacklivesmatt real
6636,"RT @wedi_atse: “This is the saddest moment of my life” @antonioguterres 

But you don’t care about the #TigrayGenocide right?
#BlackLivesMa…",wedi at thi saddest moment life antonioguterr but care tigraygenocid right blacklivesma
6637,"RT @redz041: Oooh Wow!! Praise God!!
#BlackLivesMatter #BlackHistoryNow",redz oooh wow prais god blacklivesmatt blackhistorynow
6638,"RT @UVWunion: Security guards @GreatOrmondSt Hospital are on strike for six weeks against racist outsourcing. ✊🏾

https://t.co/whYebPOonY…",uvwunion secur guard greatormondst hospit strike six week racist outsourc http co whyebpooni
6639,"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork 
#WSJ 
#NYSE

Below...

Article:  Defense Threat Reduction Agency

Subheading:  COVID-19

What does it say?",potu scotu gop dnc presssec repmtg foxnew cnn antifa blacklivesmatt isi pontifex copelandnetwork wsj nyse below articl defens threat reduct agenc subhead covid what say
6640,"RT @isexton: Vice President Kamala Harris

This one was up there with President Obama’s victory speech for me.

#BlackHistoryMonth #PearlOn…",isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon
6641,"RT @isexton: Vice President Kamala Harris

This one was up there with President Obama’s victory speech for me.

#BlackHistoryMonth #PearlOn…",isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon
6642,"RT @Sustainabaddie: Today, Elijah McClain would’ve been 26. #BlackLivesMatter #ElijahMcClain",sustainabaddi today elijah mcclain would blacklivesmatt elijahmcclain
6643,RT @RobGeorge: ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged…,robgeorg icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg
6644,"#Maddow #Bitcoin #CNN #GreenNewDeal #ElizabethWarren #Manchin #Covid_19 #Pelosi #TheSquad #NYC #AOC #FoxNews #MSNBC #BernieSanders #BlackLivesMatter #Democrats 

#Biden is acting so weak, we need #ScrantonJoe, not far left #PussyJoe  #Ukraine #SaveUkraine

https://t.co/ZCCHcrn1tA",maddow bitcoin cnn greennewd elizabethwarren manchin covid pelosi thesquad nyc aoc foxnew msnbc berniesand blacklivesmatt democrat biden act weak need scrantonjo far left pussyjo ukrain saveukrain http co zcchcrnta
6645,RT @beti_jackson_: .@POTUS  you immediately took action for Ukraine. And yet it has taken you 478 days to do NOTHING for Tigray. Why do Tig…,beti jackson potu immedi took action ukrain and yet taken day noth tigray whi tig
6646,RT @expendablemudge: Reminder: #BlackLivesMatter isn't a slogan &amp; doesn't belong to any one org or group. It's what James Baldwin said in N…,expendablemudg remind blacklivesmatt slogan amp belong one org group it jame baldwin said n
6647,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
6648,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
6649,"RT @pazureka: Three former Minneapolis police department officers convicted in federal trial, found guilty on all counts for depriving Geor…",pazureka three former minneapoli polic depart offic convict feder trial found guilti count depriv geor
6650,"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork 
#WSJ 
#NYSE

How about I make you feel stupid concerning COVID-19?",potu scotu gop dnc presssec repmtg foxnew cnn antifa blacklivesmatt isi pontifex copelandnetwork wsj nyse how i make feel stupid concern covid
6651,"RT @DionLimTV: What’s crazy: one neighborhood away, this liquor store (that wanted to stay anonymous) had a similar break-in  the next day…",dionlimtv what crazi one neighborhood away liquor store want stay anonym similar break next day
6652,RT @UVWunion: The striking @GreatOrmondSt security guards received lots of support today from parents of children who are patients at the h…,uvwunion the strike greatormondst secur guard receiv lot support today parent child patient h
6653,Ruby Bridges is only alive by the Grace of military protection &amp; not having undercover kkk as soldiers #BlackHistoryMonth #BlackLivesMatter,rubi bridg aliv grace militari protect amp undercov kkk soldier blackhistorymonth blacklivesmatt
6654,RT @SoniaBassey1: Suggestions Noah hit his head and stripped himself are false.  The coroner ruled this out.  Noah died of drowning and was…,soniabassey suggest noah hit head strip fals the coron rule noah die drown
6655,@dougducey also stands behind the KKK “Arizona Governor Says He’d Rather Have a White Nationalist in State Legislature than a Democrat” #BlackLivesMatter #DefendUkrwne #HelpUkrane #GetVaccinatedAndBoosted https://t.co/i9kzGCet8a,dougducey also stand behind kkk arizona governor say he rather have white nationalist state legislatur democrat blacklivesmatt defendukrwn helpukran getvaccinatedandboost http co ikzgceta
6656,"RT @RichardAngwin: ""There is separation of colored people from white people in the United States. That separation is not a disease of color…",richardangwin there separ color peopl white peopl unit state that separ diseas color
6657,"Ukrainian lives can't matter until black lives do. We need to focus on a bigger problem than ukraine, racism is a global problem,POC are suffering around the world under a system what was built to oppress them. #BlackLivesMatter #BLM #UkraineRussia #WhitePrivilege https://t.co/UFAZ3y3yuy",ukrainian live matter black live we need focu bigger problem ukrain racism global problem poc suffer around world system built oppress blacklivesmatt blm ukrainerussia whiteprivileg http co ufazyyuy
6658,RT @AnnaForFlorida: As we debate &amp; vote on HB7 I want to take a moment to honor Ahmaud Arbery who was murdered two years ago this week &amp; Tr…,annaforflorida a debat amp vote hb i want take moment honor ahmaud arberi murder two year ago week amp tr
6659,RT @inartfairNYK: Why doesn't some one dig out the arrest warrant for Putin that should of come out of the printer by now over Syria +when…,inartfairnyk whi one dig arrest warrant putin come printer syria
6660,RT @beti_jackson_: If you find yourself empathizing with the people of #Ukraine but have been silent about the civilians of #Tigray take a…,beti jackson if find empath peopl ukrain silent civilian tigray take
6661,RT @RisePDX: #blacklivesmatter so we #chudwatch,risepdx blacklivesmatt chudwatch
6662,#blacklivesmatter so we #chudwatch https://t.co/uH5VWH8eEW,blacklivesmatt chudwatch http co uhvwheew
6663,RT @RobGeorge: ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged…,robgeorg icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg
6664,"RT @DionLimTV: What’s crazy: one neighborhood away, this liquor store (that wanted to stay anonymous) had a similar break-in  the next day…",dionlimtv what crazi one neighborhood away liquor store want stay anonym similar break next day
6665,"RT @Alima1000: LAWLESSNESS @CMScares4u 

#MedicalAidRacialProfiling

🧑🏿‍⚕️🥼🩺
https://t.co/0H2f2cyfeG

#CMScares4u @thedpsa 
@StateSecurityR…",alima lawless cmscaresu medicalaidracialprofil http co hfcyfeg cmscaresu thedpsa statesecurityr
6666,"A young male goes into a store and learns the hard way about being racially profiled because of his color and uses the tips he learned from his parents to get through it. #BlackHistoryMonth #childrensbook #blacklivesmatter https://t.co/2Ly80Q3ATQ 
@anthonytilghman",a young male goe store learn hard way racial profil color use tip learn parent get blackhistorymonth childrensbook blacklivesmatt http co lyqatq anthonytilghman
6667,"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork 
#WSJ 
#NYSE

FYI...

The contracts from 2014 for ""BIOWEAPONS"" is out there also starting with COVID-19.",potu scotu gop dnc presssec repmtg foxnew cnn antifa blacklivesmatt isi pontifex copelandnetwork wsj nyse fyi the contract bioweapon also start covid
6668,"RT @inartfairNYK: Why Ukraine isn't part of Nato, and why Russia wants to stop it joining?

https://t.co/RxoOleUKbI #HolocaustMemorialDay #…",inartfairnyk whi ukrain part nato russia want stop join http co rxooleukbi holocaustmemorialday
6669,Victor White III #BlackLivesMatter,victor white iii blacklivesmatt
6670,"RT @Korex_OSAO_: Tonight Spark... ✨✨
#BlackLivesMatter 
#BlackLives4everMatter https://t.co/EGIiqDzBPu",korex osao tonight spark blacklivesmatt blacklivesevermatt http co egiiqdzbpu
6671,"Oooh Wow!! Praise God!!
#BlackLivesMatter #BlackHistoryNow https://t.co/cpfVlVk9vV",oooh wow prais god blacklivesmatt blackhistorynow http co cpfvlvkvv
6672,"I love this guy 🇺🇸
#BlackHistoryMonth
#BlackLivesMatter 

Check out fleckscoberb's video! #TikTok https://t.co/4akeh0owhy",i love guy blackhistorymonth blacklivesmatt check fleckscoberb video tiktok http co akehowhi
6673,"Reed Hastins &amp; wife, Patty Quillion, Netflix owners donated 10M to Tougaloo College - HBCU Mississippi

#BlackLivesMatter #ubuntu #BlackHistoryMonth 

https://t.co/jPFfeAWUIZ",reed hastin amp wife patti quillion netflix owner donat m tougaloo colleg hbcu mississippi blacklivesmatt ubuntu blackhistorymonth http co jpffeawuiz
6674,RT @RobGeorge: ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged…,robgeorg icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg
6675,"🖤 #FlashbackFriday to peak, pandemic quarantine during the #BlackLivesMatter protests in honor of #BlackHistoryMonth! 🇺🇸

📹 @kathyannpolley (I 🤍 you, Mom!)

#reels #tiktok #follow #rilleyjacob

https://t.co/G2y45Zv1AT",flashbackfriday peak pandem quarantin blacklivesmatt protest honor blackhistorymonth kathyannpolley i mom reel tiktok follow rilleyjacob http co gyzvat
6676,"RT @pazureka: Three former Minneapolis police department officers convicted in federal trial, found guilty on all counts for depriving Geor…",pazureka three former minneapoli polic depart offic convict feder trial found guilti count depriv geor
6677,"RT @cudjinator: As we can all see, the knuckledraggers were right, politics has no place in football, right?
#UkraineUnderAttack #PutinIsaW…",cudjin a see knuckledragg right polit place footbal right ukraineunderattack putinisaw
6678,RT @RobGeorge: ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged…,robgeorg icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg
6679,"RT @BantzMedia: Bas Javid, brother of Sajid &amp; Dep Assistant Commissioner of the Met Police, says some officers “have racist views and are r…",bantzmedia ba javid brother sajid amp dep assist commission met polic say offic racist view r
6680,"RT @Library4NUCC: It's #FreedomToReadWeek &amp; #BlackHistoryMonth so we're celebrating #BlackVoices that have been challenged or banned.

Blac…",librarynucc it freedomtoreadweek amp blackhistorymonth celebr blackvoic challeng ban blac
6681,RT @futuremixtapes: @WorkersKenya @WalravenJacob @victoriaagram @rxcklessabandon @theonlyjayden @nat_is_a_lie @throughabhishek @HBeezley @b…,futuremixtap workerskenya walravenjacob victoriaagram rxcklessabandon theonlyjayden nat lie throughabhishek hbeezley b
6682,"RT @BantzMedia: Bas Javid, brother of Sajid &amp; Dep Assistant Commissioner of the Met Police, says some officers “have racist views and are r…",bantzmedia ba javid brother sajid amp dep assist commission met polic say offic racist view r
6683,"Three former Minneapolis police department officers convicted in federal trial, found guilty on all counts for depriving George Floyd of his constitutional rights. #BlackLivesMatter  https://t.co/0MGlck2pwS",three former minneapoli polic depart offic convict feder trial found guilti count depriv georg floyd constitut right blacklivesmatt http co mglckpw
6684,"Why Ukraine isn't part of Nato, and why Russia wants to stop it joining?

https://t.co/RxoOleUKbI #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",whi ukrain part nato russia want stop join http co rxooleukbi holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6685,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
6686,"RT @DionLimTV: What’s crazy: one neighborhood away, this liquor store (that wanted to stay anonymous) had a similar break-in  the next day…",dionlimtv what crazi one neighborhood away liquor store want stay anonym similar break next day
6687,RT @RobGeorge: ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged…,robgeorg icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg
6688,"Why doesn't some one dig out the arrest warrant for Putin that should of come out of the printer by now over Syria +when he first committed war crimes on Ukraine years ago?

#HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",whi one dig arrest warrant putin come printer syria first commit war crime ukrain year ago holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6689,"RT @BantzMedia: Bas Javid, brother of Sajid &amp; Dep Assistant Commissioner of the Met Police, says some officers “have racist views and are r…",bantzmedia ba javid brother sajid amp dep assist commission met polic say offic racist view r
6690,"RT @RichardAngwin: ""There is separation of colored people from white people in the United States. That separation is not a disease of color…",richardangwin there separ color peopl white peopl unit state that separ diseas color
6691,"RT @wedi_atse: “This is the saddest moment of my life” @antonioguterres 

But you don’t care about the #TigrayGenocide right?
#BlackLivesMa…",wedi at thi saddest moment life antonioguterr but care tigraygenocid right blacklivesma
6692,"Allllright now!!!🖐🏾🤎🖤💕💥
#BlackLivesMatter #BlackHistoryMonth https://t.co/KcbuSvdMTb",allllright blacklivesmatt blackhistorymonth http co kcbusvdmtb
6693,"RT @Korex_OSAO_: Tonight Spark... ✨✨
#BlackLivesMatter 
#BlackLives4everMatter https://t.co/EGIiqDzBPu",korex osao tonight spark blacklivesmatt blacklivesevermatt http co egiiqdzbpu
6694,"Both of these flags stand for hatred and they are both flags of the losing side not the winners.

#BHM #BHM2022 #BlackHistoryMonth #Blackhistorymonth2022 #facts #BlackLivesMatter #BLM #Confederate #Confederacy #WorldNews https://t.co/8wonhKNolz",both flag stand hatr flag lose side winner bhm bhm blackhistorymonth blackhistorymonth fact blacklivesmatt blm confeder confederaci worldnew http co wonhknolz
6695,"#blacklivesmatter in this moment, like all moments",blacklivesmatt moment like moment
6696,"RT @Melissaroseyyc: When someone is suffering from a mental health crisis, you don’t fucking murder them. STOP CALLING THE COPS #yyc #Aboli…",melissaroseyyc when someon suffer mental health crisi fuck murder stop call the cop yyc aboli
6697,It’s official: #Biden nominates #KetanjiBrownJackson as the first #BlackWoman to serve on the #SupremeCourt! 👏🏽 Can you say: “It’s about damn time”! #SCOTUS #KamalaHarris #PresidentJoeBiden #BidensWar #BLM #BidenBoom #Democrats #Senate #PoliticsLive #BlackLivesMatter #MrPresident https://t.co/opwygRcWyx,it offici biden nomin ketanjibrownjackson first blackwoman serv supremecourt can say it damn time scotu kamalaharri presidentjoebiden bidenswar blm bidenboom democrat senat politicsl blacklivesmatt mrpresid http co opwygrcwyx
6698,RT @RobGeorge: ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged…,robgeorg icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg
6699,"COMING SOON to @newageblackking Platform
The Most Unique Artist under the SUN
@blakcardatm 
#FREEDOM 
#BlackLivesMatter
#BlackHistoryinTheMAKING https://t.co/RhnnkIRIhy",come soon newageblack platform the most uniqu artist sun blakcardatm freedom blacklivesmatt blackhistoryinthemak http co rhnnkirihi
6700,"RT @epysodes: Why would you even have to say so? Write on sister

We stand together to make a change!! ✊🏿
.
.
.
#Americannovelist #ToniMorr…",epysod whi would even say write sister we stand togeth make chang americannovelist tonimorr
6701,"When someone is suffering from a mental health crisis, you don’t fucking murder them. STOP CALLING THE COPS #yyc #Abolishthepolice #MentalHealthMatters #BlackLivesMatter https://t.co/KINAoeJLl9",when someon suffer mental health crisi fuck murder stop call the cop yyc abolishthepolic mentalhealthmatt blacklivesmatt http co kinaoejl
6702,"Outpouring of anger in Georgia over Government inaction on Ukraine 

https://t.co/Zy8CnLhjVk #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",outpour anger georgia govern inact ukrain http co zycnlhjvk holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6703,RT @RobGeorge: ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged…,robgeorg icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg
6704,"RT @Fucious7: @POWAFULIMPAK presents 🎁:
Antonio Morales, LCSW, #Psychotherapist #FreedomFighter #UrbanShaman #TheLiberatedSelfTherapeuticSe…",fuciou powafulimpak present antonio moral lcsw psychotherapist freedomfight urbanshaman theliberatedselftherapeutics
6705,"RT @oneunited: Nearly two decades have passed since the Rooney Rule has been adopted in the NFL, and things still haven't changed much for…",oneunit nearli two decad pas sinc rooney rule adopt nfl thing still chang much
6706,RT @draytontiffanie: A friend just sent me a pic of my interview in @USATODAY ! 😭🎉 Dreams do come true. Grab a copy of “Black American Refu…,draytontiffani a friend sent pic interview usatoday dream come true grab copi black american refu
6707,"RT @TheBLKPanthers: This little pink house is a huge monument to Pensacola's Black history. See it this summer
https://t.co/GlM1v7eQPk
~~~~…",theblkpanth thi littl pink hous huge monument pensacola black histori see summer http co glmveqpk
6708,"Biden to nominate Judge Ketanji Brown Jackson as first Black woman on Supreme Court
https://t.co/wjlH4VBe3v
~~~~
#JusticeForAll #BlackLivesMatter #BLM #NoJusticeNoPeace #PeoplePowerParty #Trump2022Jail #GetVaccinated #YesWeDid #BlackHistoryIsAmericanHistory #BackToBoycotts https://t.co/DmeoEVr7n0",biden nomin judg ketanji brown jackson first black woman suprem court http co wjlhvbev justiceforal blacklivesmatt blm nojusticenopeac peoplepowerparti trumpjail getvaccin yeswedid blackhistoryisamericanhistori backtoboycott http co dmeoevrn
6709,"RT @TheBLKPanthers: Howard University to digitize its archive of thousands of Black newspapers
https://t.co/HTPGRLI5mF
~~~~
#JusticeForAll…",theblkpanth howard univers digit archiv thousand black newspap http co htpgrlimf justiceforal
6710,"How I was arrested for reporting on Vladimir Putin's anti-protest crackdown 

https://t.co/YNEt95iVJ1 #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",how i arrest report vladimir putin anti protest crackdown http co ynetivj holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6711,"RT @GlobalSFSU: #Repost Don't miss @OaklandMuseumCA exhibit _Mothership: Voyage Into Afrofuturism_, through February 27, 2022. More info an…",globalsfsu repost don miss oaklandmuseumca exhibit mothership voyag into afrofutur februari more info
6712,🌈 ALL BLACK LIVES MATTER • BLACK TRANS LIVES MATTER • ALL BLACK LGBTQ+ LIVES MATTER‼️ #blacklivesmatter #allblacklivesmatter#blacktranslivesmatter ✊🏼✊🏽✊🏾✊🏿 https://t.co/ycB5RpftEa,all black live matter black tran live matter all black lgbtq live matter blacklivesmatt allblacklivesmatt blacktranslivesmatt http co ycbrpftea
6713,"Sun May 31 2020 Atlanta, Georgia - Police shove and shoot protesters WATCH: https://t.co/jF254RzLtl #AtlantaGeorgia #APD #blacklivesmatter #blm #defundthepolice #abolishthepolice",sun may atlanta georgia polic shove shoot protest watch http co jfrzltl atlantageorgia apd blacklivesmatt blm defundthepolic abolishthepolic
6714,"Howard University to digitize its archive of thousands of Black newspapers
https://t.co/HTPGRLI5mF
~~~~
#JusticeForAll #BlackLivesMatter #BLM #NoJusticeNoPeace #PeoplePowerParty #DefundPolice #Trump2022Jail #GetVaccinated #YesWeDid #BlackHistoryIsAmericanHistory #BackToBoycotts https://t.co/PSY3jRrGue",howard univers digit archiv thousand black newspap http co htpgrlimf justiceforal blacklivesmatt blm nojusticenopeac peoplepowerparti defundpolic trumpjail getvaccin yeswedid blackhistoryisamericanhistori backtoboycott http co psyjrrgu
6715,ICYMI (given all huge news this week): My @bopinion colleague @foxjust delivered a sobering column on the under-acknowledged surge in homicide among Black men during the pandemic: https://t.co/ephYjgUsLX #BLM #BlackLivesMatter #BlackHistoryMonth,icymi given huge news week my bopinion colleagu foxjust deliv sober column acknowledg surg homicid among black men pandem http co ephyjguslx blm blacklivesmatt blackhistorymonth
6716,"Moscow police arrest lone anti-war protesters within minutes as Russia's propaganda machine ramps up 

https://t.co/eWDtSNJf3o #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",moscow polic arrest lone anti war protest within minut russia propaganda machin ramp http co ewdtsnjfo holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6717,"RT @GlobalSFSU: #Repost Don't miss @OaklandMuseumCA exhibit _Mothership: Voyage Into Afrofuturism_, through February 27, 2022. More info an…",globalsfsu repost don miss oaklandmuseumca exhibit mothership voyag into afrofutur februari more info
6718,"The Anti-Racist Poet Who Infected Polish Feminists With AIDS
https://t.co/Zoczr4KX24
#Anti_racist #antracist #BlackHistory #aids #aids  #PolishFeminists  #Feminists  #BlackLivesMatter  #blackcrimesmatter #BlackTwitter  #RefugeesWelcome  #welcomerefugees @PT_Invictus",the anti racist poet who infect polish feminist with aid http co zoczrkx anti racist antracist blackhistori aid aid polishfeminist feminist blacklivesmatt blackcrimesmatt blacktwitt refugeeswelcom welcomerefuge pt invictu
6719,"RT @Sustainabaddie: Today, Elijah McClain would’ve been 26. #BlackLivesMatter #ElijahMcClain",sustainabaddi today elijah mcclain would blacklivesmatt elijahmcclain
6720,"RT @Sustainabaddie: Today, Elijah McClain would’ve been 26. #BlackLivesMatter #ElijahMcClain",sustainabaddi today elijah mcclain would blacklivesmatt elijahmcclain
6721,"Hybrid aggression and hybrid defense, with fresh sanctions. MuddyWater is newly active. Supply chain security. 

https://t.co/4xjdioWYKO  #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",hybrid aggress hybrid defens fresh sanction muddywat newli activ suppli chain secur http co xjdiowyko holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6722,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKWWgE

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckwwge cmscaresu g
6723,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKWWgE

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckwwge cmscaresu g
6724,"LISTEN AND SHARE!!!
Rockford Reading Daily Podcast 015 - Have Black Lives Ever Mattered by Mumia Abu-Jamal 
#spotify #spotifypodcasts #podcast #BlackLivesMatter #BLM 

https://t.co/vN3dcW8aDP",listen and share rockford read daili podcast have black live ever matter mumia abu jamal spotifi spotifypodcast podcast blacklivesmatt blm http co vndcwadp
6725,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/7j6J5auRCY

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co jjaurci cmscaresu g
6726,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/7j6J5auRCY

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co jjaurci cmscaresu g
6727,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKWWgE

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckwwge cmscaresu g
6728,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKWWgE

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckwwge cmscaresu g
6729,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/NRnkTMA1XO

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co nrnktmaxo cmscaresu g
6730,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/NRnkTMA1XO

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co nrnktmaxo cmscaresu g
6731,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/tpK89KwzG4

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co tpkkwzg cmscaresu g
6732,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/tpK89KwzG4

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co tpkkwzg cmscaresu g
6733,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/tpK89KwzG4

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co tpkkwzg cmscaresu g
6734,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKWWgE

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckwwge cmscaresu g
